,,w,u,total_demand,served,un_served_demand,denied,los
29.0,79,9.0,0.0,34.0,25.0,9.0,0.0,0.7352941176470589
29.0,209,0.0,0.0,1.0,0.0,1.0,1.0,0.0
29.0,211,3.0,0.0,6.0,1.0,5.0,2.0,0.16666666666666666
29.0,87,0.0,0.0,16.0,2.0,14.0,14.0,0.125
29.0,88,0.0,0.0,7.0,1.0,6.0,6.0,0.14285714285714285
29.0,90,5.0,0.0,38.0,33.0,5.0,0.0,0.868421052631579
29.0,224,4.0,0.0,17.0,7.0,10.0,6.0,0.4117647058823529
29.0,100,28.0,0.0,118.0,90.0,28.0,0.0,0.7627118644067796
29.0,229,9.0,0.0,45.0,31.0,14.0,5.0,0.6888888888888889
29.0,230,5.0,0.0,29.0,15.0,14.0,9.0,0.5172413793103449
29.0,231,11.0,0.0,30.0,13.0,17.0,6.0,0.43333333333333335
29.0,232,0.0,0.0,2.0,0.0,2.0,2.0,0.0
29.0,233,11.0,0.0,42.0,22.0,20.0,9.0,0.5238095238095238
29.0,234,1.0,0.0,39.0,26.0,13.0,12.0,0.6666666666666666
29.0,107,16.0,0.0,59.0,39.0,20.0,4.0,0.6610169491525424
29.0,236,31.0,0.0,94.0,63.0,31.0,0.0,0.6702127659574468
29.0,237,22.0,0.0,64.0,39.0,25.0,3.0,0.609375
29.0,238,16.0,0.0,50.0,17.0,33.0,17.0,0.34
29.0,239,14.0,0.0,47.0,33.0,14.0,0.0,0.7021276595744681
29.0,113,9.0,0.0,32.0,13.0,19.0,10.0,0.40625
29.0,114,3.0,0.0,8.0,4.0,4.0,1.0,0.5
29.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,116,2.0,1.0,6.0,2.0,4.0,2.0,0.3333333333333333
29.0,244,0.0,0.0,2.0,1.0,1.0,1.0,0.5
29.0,246,5.0,6.0,11.0,6.0,5.0,0.0,0.5454545454545454
29.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,249,0.0,0.0,27.0,27.0,0.0,0.0,1.0
29.0,125,4.0,0.0,6.0,1.0,5.0,1.0,0.16666666666666666
29.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,4,1.0,0.0,3.0,1.0,2.0,4.0,0.3333333333333333
30.0,261,3.0,0.0,8.0,3.0,5.0,4.0,0.375
30.0,262,27.0,0.0,80.0,47.0,33.0,18.0,0.5875
30.0,263,21.0,0.0,74.0,45.0,29.0,26.0,0.6081081081081081
30.0,137,12.0,0.0,48.0,45.0,3.0,2.0,0.9375
30.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,13,14.0,0.0,35.0,11.0,24.0,17.0,0.3142857142857143
30.0,140,19.0,0.0,44.0,21.0,23.0,18.0,0.4772727272727273
30.0,141,35.0,0.0,86.0,59.0,27.0,11.0,0.686046511627907
30.0,142,20.0,0.0,66.0,50.0,16.0,7.0,0.7575757575757576
30.0,143,13.0,0.0,42.0,35.0,7.0,0.0,0.8333333333333334
30.0,144,5.0,2.0,7.0,1.0,6.0,3.0,0.14285714285714285
30.0,148,2.0,0.0,8.0,2.0,6.0,8.0,0.25
30.0,151,7.0,0.0,24.0,19.0,5.0,3.0,0.7916666666666666
30.0,24,2.0,0.0,7.0,6.0,1.0,4.0,0.8571428571428571
30.0,152,0.0,0.0,4.0,0.0,4.0,4.0,0.0
30.0,158,4.0,0.0,16.0,12.0,4.0,2.0,0.75
30.0,161,7.0,0.0,38.0,41.0,-3.0,0.0,1.0789473684210527
30.0,162,33.0,0.0,87.0,65.0,22.0,2.0,0.7471264367816092
30.0,163,7.0,0.0,22.0,21.0,1.0,4.0,0.9545454545454546
30.0,164,5.0,0.0,26.0,24.0,2.0,4.0,0.9230769230769231
30.0,166,0.0,0.0,4.0,7.0,-3.0,3.0,1.75
30.0,41,0.0,2.0,12.0,12.0,0.0,2.0,1.0
30.0,42,3.0,0.0,6.0,3.0,3.0,2.0,0.5
30.0,43,6.0,0.0,23.0,13.0,10.0,6.0,0.5652173913043478
30.0,170,25.0,0.0,84.0,80.0,4.0,0.0,0.9523809523809523
30.0,45,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,48,28.0,0.0,98.0,71.0,27.0,28.0,0.7244897959183674
30.0,50,6.0,0.0,27.0,16.0,11.0,8.0,0.5925925925925926
30.0,186,45.0,0.0,155.0,126.0,29.0,25.0,0.8129032258064516
30.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,68,26.0,0.0,51.0,29.0,22.0,8.0,0.5686274509803921
30.0,74,9.0,0.0,21.0,16.0,5.0,6.0,0.7619047619047619
30.0,75,6.0,0.0,31.0,14.0,17.0,17.0,0.45161290322580644
30.0,79,9.0,0.0,42.0,32.0,10.0,10.0,0.7619047619047619
30.0,209,1.0,0.0,2.0,1.0,1.0,0.0,0.5
30.0,211,0.0,0.0,4.0,1.0,3.0,6.0,0.25
30.0,87,9.0,0.0,16.0,6.0,10.0,1.0,0.375
30.0,88,0.0,0.0,6.0,4.0,2.0,2.0,0.6666666666666666
30.0,90,14.0,0.0,39.0,28.0,11.0,2.0,0.717948717948718
30.0,224,4.0,1.0,14.0,13.0,1.0,1.0,0.9285714285714286
30.0,100,40.0,0.0,123.0,93.0,30.0,14.0,0.7560975609756098
30.0,229,15.0,0.0,49.0,35.0,14.0,6.0,0.7142857142857143
30.0,230,4.0,0.0,36.0,23.0,13.0,13.0,0.6388888888888888
30.0,231,19.0,0.0,42.0,15.0,27.0,19.0,0.35714285714285715
30.0,232,1.0,1.0,1.0,0.0,1.0,0.0,0.0
30.0,233,4.0,0.0,31.0,25.0,6.0,12.0,0.8064516129032258
30.0,234,15.0,0.0,42.0,27.0,15.0,1.0,0.6428571428571429
30.0,107,24.0,0.0,76.0,52.0,24.0,13.0,0.6842105263157895
30.0,236,35.0,0.0,99.0,83.0,16.0,8.0,0.8383838383838383
30.0,237,15.0,0.0,85.0,67.0,18.0,24.0,0.788235294117647
30.0,238,13.0,0.0,51.0,38.0,13.0,14.0,0.7450980392156863
30.0,239,13.0,0.0,46.0,41.0,5.0,3.0,0.8913043478260869
30.0,113,9.0,0.0,30.0,24.0,6.0,2.0,0.8
30.0,114,4.0,0.0,11.0,6.0,5.0,4.0,0.5454545454545454
30.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,116,2.0,0.0,6.0,6.0,0.0,0.0,1.0
30.0,244,4.0,0.0,5.0,1.0,4.0,0.0,0.2
30.0,246,8.0,4.0,14.0,9.0,5.0,0.0,0.6428571428571429
30.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,249,14.0,0.0,39.0,21.0,18.0,4.0,0.5384615384615384
30.0,125,0.0,0.0,7.0,1.0,6.0,10.0,0.14285714285714285
30.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,4,0.0,0.0,10.0,2.0,8.0,8.0,0.2
31.0,261,0.0,2.0,6.0,3.0,3.0,4.0,0.5
31.0,262,41.0,0.0,80.0,46.0,34.0,17.0,0.575
31.0,263,34.0,0.0,71.0,40.0,31.0,15.0,0.5633802816901409
31.0,137,19.0,0.0,54.0,42.0,12.0,3.0,0.7777777777777778
31.0,12,0.0,0.0,1.0,0.0,1.0,1.0,0.0
31.0,13,0.0,0.0,18.0,18.0,0.0,13.0,1.0
31.0,140,32.0,0.0,71.0,38.0,33.0,18.0,0.5352112676056338
31.0,141,31.0,0.0,73.0,42.0,31.0,32.0,0.5753424657534246
31.0,142,27.0,0.0,74.0,47.0,27.0,18.0,0.6351351351351351
31.0,143,16.0,0.0,42.0,19.0,23.0,20.0,0.4523809523809524
31.0,144,3.0,0.0,2.0,2.0,0.0,2.0,1.0
31.0,148,8.0,0.0,19.0,6.0,13.0,7.0,0.3157894736842105
31.0,151,9.0,0.0,29.0,15.0,14.0,11.0,0.5172413793103449
31.0,24,5.0,0.0,10.0,4.0,6.0,3.0,0.4
31.0,152,3.0,0.0,7.0,3.0,4.0,1.0,0.42857142857142855
31.0,158,6.0,0.0,14.0,10.0,4.0,2.0,0.7142857142857143
31.0,161,20.0,0.0,56.0,30.0,26.0,13.0,0.5357142857142857
31.0,162,37.0,0.0,96.0,80.0,16.0,9.0,0.8333333333333334
31.0,163,13.0,0.0,38.0,31.0,7.0,0.0,0.8157894736842105
31.0,164,6.0,0.0,37.0,18.0,19.0,18.0,0.4864864864864865
31.0,166,12.0,0.0,22.0,6.0,16.0,4.0,0.2727272727272727
31.0,41,10.0,0.0,22.0,12.0,10.0,0.0,0.5454545454545454
31.0,42,4.0,0.0,10.0,6.0,4.0,3.0,0.6
31.0,43,6.0,0.0,16.0,14.0,2.0,1.0,0.875
31.0,170,37.0,0.0,101.0,56.0,45.0,32.0,0.5544554455445545
31.0,45,0.0,0.0,3.0,1.0,2.0,2.0,0.3333333333333333
31.0,48,41.0,0.0,90.0,69.0,21.0,4.0,0.7666666666666667
31.0,50,10.0,0.0,29.0,19.0,10.0,5.0,0.6551724137931034
31.0,186,74.0,0.0,176.0,108.0,68.0,37.0,0.6136363636363636
31.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,68,9.0,0.0,50.0,26.0,24.0,39.0,0.52
31.0,74,4.0,0.0,20.0,18.0,2.0,7.0,0.9
31.0,75,9.0,0.0,36.0,29.0,7.0,3.0,0.8055555555555556
31.0,79,29.0,0.0,63.0,30.0,33.0,13.0,0.47619047619047616
31.0,209,0.0,0.0,1.0,1.0,0.0,1.0,1.0
31.0,211,0.0,0.0,3.0,3.0,0.0,0.0,1.0
31.0,87,1.0,0.0,12.0,11.0,1.0,9.0,0.9166666666666666
31.0,88,3.0,0.0,10.0,4.0,6.0,3.0,0.4
31.0,90,23.0,0.0,56.0,29.0,27.0,18.0,0.5178571428571429
31.0,224,9.0,0.0,28.0,7.0,21.0,16.0,0.25
31.0,100,49.0,0.0,135.0,87.0,48.0,34.0,0.6444444444444445
31.0,229,25.0,0.0,68.0,33.0,35.0,23.0,0.4852941176470588
31.0,230,11.0,0.0,32.0,22.0,10.0,2.0,0.6875
31.0,231,12.0,0.0,32.0,24.0,8.0,14.0,0.75
31.0,232,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,233,8.0,0.0,34.0,26.0,8.0,2.0,0.7647058823529411
31.0,234,27.0,0.0,60.0,39.0,21.0,8.0,0.65
31.0,107,32.0,0.0,82.0,49.0,33.0,23.0,0.5975609756097561
31.0,236,39.0,0.0,106.0,63.0,43.0,34.0,0.5943396226415094
31.0,237,29.0,0.0,84.0,56.0,28.0,13.0,0.6666666666666666
31.0,238,28.0,0.0,72.0,35.0,37.0,21.0,0.4861111111111111
31.0,239,22.0,0.0,60.0,37.0,23.0,13.0,0.6166666666666667
31.0,113,3.0,0.0,31.0,25.0,6.0,10.0,0.8064516129032258
31.0,114,2.0,0.0,14.0,8.0,6.0,7.0,0.5714285714285714
31.0,243,1.0,0.0,2.0,0.0,2.0,1.0,0.0
31.0,116,0.0,0.0,6.0,3.0,3.0,5.0,0.5
31.0,244,2.0,0.0,11.0,2.0,9.0,11.0,0.18181818181818182
31.0,246,8.0,0.0,25.0,19.0,6.0,4.0,0.76
31.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,249,4.0,0.0,30.0,24.0,6.0,14.0,0.8
31.0,125,3.0,0.0,10.0,7.0,3.0,0.0,0.7
31.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,4,6.0,0.0,14.0,1.0,13.0,7.0,0.07142857142857142
32.0,261,3.0,0.0,9.0,3.0,6.0,3.0,0.3333333333333333
32.0,262,20.0,0.0,56.0,40.0,16.0,34.0,0.7142857142857143
32.0,263,33.0,0.0,69.0,32.0,37.0,35.0,0.463768115942029
32.0,137,14.0,0.0,58.0,43.0,15.0,19.0,0.7413793103448276
32.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,13,19.0,0.0,41.0,8.0,33.0,14.0,0.1951219512195122
32.0,140,30.0,0.0,90.0,44.0,46.0,46.0,0.4888888888888889
32.0,141,47.0,0.0,112.0,59.0,53.0,33.0,0.5267857142857143
32.0,142,24.0,0.0,79.0,38.0,41.0,40.0,0.4810126582278481
32.0,143,13.0,0.0,35.0,24.0,11.0,12.0,0.6857142857142857
32.0,144,0.0,0.0,12.0,4.0,8.0,11.0,0.3333333333333333
32.0,148,5.0,0.0,11.0,9.0,2.0,4.0,0.8181818181818182
32.0,151,5.0,0.0,34.0,16.0,18.0,21.0,0.47058823529411764
32.0,24,5.0,0.0,15.0,3.0,12.0,12.0,0.2
32.0,152,5.0,0.0,7.0,0.0,7.0,5.0,0.0
32.0,158,7.0,0.0,24.0,8.0,16.0,13.0,0.3333333333333333
32.0,161,26.0,0.0,63.0,29.0,34.0,27.0,0.4603174603174603
32.0,162,29.0,0.0,90.0,57.0,33.0,38.0,0.6333333333333333
32.0,163,13.0,0.0,34.0,26.0,8.0,8.0,0.7647058823529411
32.0,164,12.0,0.0,47.0,30.0,17.0,10.0,0.6382978723404256
32.0,166,3.0,0.0,14.0,6.0,8.0,17.0,0.42857142857142855
32.0,41,10.0,0.0,21.0,5.0,16.0,15.0,0.23809523809523808
32.0,42,1.0,0.0,14.0,4.0,10.0,13.0,0.2857142857142857
32.0,43,7.0,0.0,31.0,16.0,15.0,14.0,0.5161290322580645
32.0,170,45.0,0.0,118.0,67.0,51.0,40.0,0.5677966101694916
32.0,45,0.0,0.0,3.0,2.0,1.0,1.0,0.6666666666666666
32.0,48,41.0,0.0,95.0,54.0,41.0,37.0,0.5684210526315789
32.0,50,17.0,0.0,43.0,29.0,14.0,7.0,0.6744186046511628
32.0,186,79.0,0.0,185.0,100.0,85.0,73.0,0.5405405405405406
32.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,68,23.0,0.0,52.0,36.0,16.0,0.0,0.6923076923076923
32.0,74,8.0,0.0,25.0,12.0,13.0,8.0,0.48
32.0,75,8.0,0.0,35.0,18.0,17.0,17.0,0.5142857142857142
32.0,79,20.0,0.0,65.0,44.0,21.0,28.0,0.676923076923077
32.0,209,1.0,0.0,3.0,2.0,1.0,0.0,0.6666666666666666
32.0,211,6.0,0.0,10.0,1.0,9.0,3.0,0.1
32.0,87,8.0,0.0,23.0,10.0,13.0,5.0,0.43478260869565216
32.0,88,4.0,0.0,7.0,3.0,4.0,3.0,0.42857142857142855
32.0,90,7.0,0.0,38.0,22.0,16.0,30.0,0.5789473684210527
32.0,224,10.0,0.0,19.0,10.0,9.0,6.0,0.5263157894736842
32.0,100,32.0,0.0,78.0,53.0,25.0,36.0,0.6794871794871795
32.0,229,26.0,0.0,67.0,25.0,42.0,39.0,0.373134328358209
32.0,230,14.0,0.0,43.0,21.0,22.0,18.0,0.4883720930232558
32.0,231,8.0,0.0,30.0,26.0,4.0,7.0,0.8666666666666667
32.0,232,2.0,0.0,4.0,2.0,2.0,1.0,0.5
32.0,233,16.0,0.0,49.0,33.0,16.0,8.0,0.673469387755102
32.0,234,20.0,0.0,57.0,38.0,19.0,24.0,0.6666666666666666
32.0,107,24.0,0.0,81.0,35.0,46.0,52.0,0.43209876543209874
32.0,236,58.0,0.0,146.0,72.0,74.0,53.0,0.4931506849315068
32.0,237,44.0,0.0,122.0,53.0,69.0,51.0,0.4344262295081967
32.0,238,31.0,0.0,65.0,37.0,28.0,21.0,0.5692307692307692
32.0,239,38.0,0.0,83.0,46.0,37.0,20.0,0.5542168674698795
32.0,113,11.0,0.0,45.0,15.0,30.0,21.0,0.3333333333333333
32.0,114,3.0,0.0,12.0,9.0,3.0,0.0,0.75
32.0,243,0.0,0.0,1.0,1.0,0.0,1.0,1.0
32.0,116,4.0,0.0,10.0,2.0,8.0,4.0,0.2
32.0,244,2.0,0.0,8.0,3.0,5.0,5.0,0.375
32.0,246,7.0,0.0,20.0,9.0,11.0,12.0,0.45
32.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,249,3.0,0.0,37.0,19.0,18.0,19.0,0.5135135135135135
32.0,125,3.0,0.0,7.0,4.0,3.0,2.0,0.5714285714285714
32.0,127,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,4,2.0,0.0,11.0,10.0,1.0,5.0,0.9090909090909091
33.0,261,1.0,0.0,6.0,4.0,2.0,4.0,0.6666666666666666
33.0,262,19.0,0.0,68.0,31.0,37.0,36.0,0.45588235294117646
33.0,263,41.0,0.0,88.0,38.0,50.0,39.0,0.4318181818181818
33.0,137,15.0,0.0,64.0,48.0,16.0,14.0,0.75
33.0,12,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33.0,13,12.0,0.0,40.0,13.0,27.0,32.0,0.325
33.0,140,42.0,0.0,97.0,56.0,41.0,25.0,0.5773195876288659
33.0,141,42.0,0.0,110.0,64.0,46.0,46.0,0.5818181818181818
33.0,142,14.0,0.0,68.0,33.0,35.0,43.0,0.4852941176470588
33.0,143,12.0,0.0,47.0,15.0,32.0,32.0,0.3191489361702128
33.0,144,4.0,0.0,10.0,4.0,6.0,2.0,0.4
33.0,148,8.0,1.0,12.0,5.0,7.0,3.0,0.4166666666666667
33.0,151,8.0,0.0,38.0,23.0,15.0,11.0,0.6052631578947368
33.0,24,0.0,0.0,11.0,9.0,2.0,7.0,0.8181818181818182
33.0,152,1.0,0.0,6.0,2.0,4.0,7.0,0.3333333333333333
33.0,158,0.0,0.0,14.0,12.0,2.0,8.0,0.8571428571428571
33.0,161,17.0,0.0,46.0,34.0,12.0,19.0,0.7391304347826086
33.0,162,32.0,0.0,77.0,40.0,37.0,32.0,0.5194805194805194
33.0,163,7.0,0.0,37.0,19.0,18.0,24.0,0.5135135135135135
33.0,164,16.0,0.0,52.0,32.0,20.0,15.0,0.6153846153846154
33.0,166,3.0,1.0,12.0,10.0,2.0,1.0,0.8333333333333334
33.0,41,12.0,0.0,26.0,11.0,15.0,13.0,0.4230769230769231
33.0,42,4.0,0.0,12.0,4.0,8.0,5.0,0.3333333333333333
33.0,43,7.0,0.0,16.0,13.0,3.0,3.0,0.8125
33.0,170,54.0,0.0,123.0,62.0,61.0,50.0,0.5040650406504065
33.0,45,1.0,0.0,4.0,2.0,2.0,1.0,0.5
33.0,48,38.0,0.0,94.0,58.0,36.0,39.0,0.6170212765957447
33.0,50,13.0,0.0,35.0,25.0,10.0,10.0,0.7142857142857143
33.0,186,58.0,0.0,161.0,105.0,56.0,72.0,0.6521739130434783
33.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,68,18.0,0.0,47.0,24.0,23.0,27.0,0.5106382978723404
33.0,74,4.0,0.0,15.0,11.0,4.0,6.0,0.7333333333333333
33.0,75,9.0,0.0,49.0,21.0,28.0,26.0,0.42857142857142855
33.0,79,18.0,0.0,65.0,44.0,21.0,21.0,0.676923076923077
33.0,209,1.0,0.0,1.0,0.0,1.0,1.0,0.0
33.0,211,4.0,0.0,9.0,3.0,6.0,7.0,0.3333333333333333
33.0,87,4.0,0.0,23.0,8.0,15.0,18.0,0.34782608695652173
33.0,88,2.0,0.0,10.0,2.0,8.0,10.0,0.2
33.0,90,10.0,0.0,36.0,17.0,19.0,14.0,0.4722222222222222
33.0,224,7.0,0.0,14.0,9.0,5.0,7.0,0.6428571428571429
33.0,100,40.0,0.0,103.0,55.0,48.0,37.0,0.5339805825242718
33.0,229,30.0,0.0,90.0,44.0,46.0,37.0,0.4888888888888889
33.0,230,16.0,0.0,49.0,19.0,30.0,27.0,0.3877551020408163
33.0,231,16.0,0.0,36.0,20.0,16.0,7.0,0.5555555555555556
33.0,232,0.0,0.0,3.0,2.0,1.0,3.0,0.6666666666666666
33.0,233,22.0,0.0,69.0,31.0,38.0,30.0,0.4492753623188406
33.0,234,21.0,0.0,55.0,34.0,21.0,19.0,0.6181818181818182
33.0,107,32.0,0.0,89.0,49.0,40.0,28.0,0.550561797752809
33.0,236,53.0,0.0,176.0,79.0,97.0,99.0,0.44886363636363635
33.0,237,48.0,0.0,123.0,62.0,61.0,51.0,0.5040650406504065
33.0,238,31.0,0.0,88.0,32.0,56.0,55.0,0.36363636363636365
33.0,239,35.0,0.0,88.0,47.0,41.0,42.0,0.5340909090909091
33.0,113,18.0,0.0,49.0,16.0,33.0,25.0,0.32653061224489793
33.0,114,10.0,0.0,17.0,9.0,8.0,1.0,0.5294117647058824
33.0,243,2.0,0.0,2.0,0.0,2.0,0.0,0.0
33.0,116,0.0,0.0,10.0,5.0,5.0,7.0,0.5
33.0,244,4.0,2.0,5.0,2.0,3.0,1.0,0.4
