,,w,u,total_demand,served,un_served_demand,denied,los
29.0,79,4.0,0.0,34.0,24.0,10.0,6.0,0.7058823529411765
29.0,209,0.0,0.0,1.0,0.0,1.0,1.0,0.0
29.0,211,2.0,0.0,6.0,4.0,2.0,0.0,0.6666666666666666
29.0,87,1.0,0.0,16.0,6.0,10.0,9.0,0.375
29.0,88,3.0,0.0,7.0,3.0,4.0,1.0,0.42857142857142855
29.0,90,2.0,0.0,38.0,36.0,2.0,0.0,0.9473684210526315
29.0,224,1.0,0.0,17.0,16.0,1.0,0.0,0.9411764705882353
29.0,100,2.0,0.0,118.0,116.0,2.0,0.0,0.9830508474576272
29.0,229,3.0,5.0,45.0,42.0,3.0,0.0,0.9333333333333333
29.0,230,0.0,3.0,29.0,29.0,0.0,0.0,1.0
29.0,231,6.0,0.0,30.0,8.0,22.0,16.0,0.26666666666666666
29.0,232,1.0,0.0,2.0,1.0,1.0,0.0,0.5
29.0,233,11.0,0.0,42.0,31.0,11.0,0.0,0.7380952380952381
29.0,234,6.0,0.0,39.0,29.0,10.0,4.0,0.7435897435897436
29.0,107,12.0,7.0,59.0,47.0,12.0,0.0,0.7966101694915254
29.0,236,25.0,0.0,94.0,69.0,25.0,0.0,0.7340425531914894
29.0,237,2.0,0.0,64.0,62.0,2.0,0.0,0.96875
29.0,238,9.0,0.0,50.0,41.0,9.0,0.0,0.82
29.0,239,0.0,0.0,47.0,47.0,0.0,0.0,1.0
29.0,113,3.0,0.0,32.0,29.0,3.0,0.0,0.90625
29.0,114,2.0,0.0,8.0,2.0,6.0,4.0,0.25
29.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,116,0.0,1.0,6.0,0.0,6.0,6.0,0.0
29.0,244,1.0,0.0,2.0,1.0,1.0,0.0,0.5
29.0,246,0.0,0.0,11.0,7.0,4.0,4.0,0.6363636363636364
29.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,249,9.0,0.0,27.0,16.0,11.0,2.0,0.5925925925925926
29.0,125,0.0,0.0,6.0,6.0,0.0,0.0,1.0
29.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,4,2.0,1.0,3.0,1.0,2.0,1.0,0.3333333333333333
30.0,261,4.0,0.0,8.0,2.0,6.0,3.0,0.25
30.0,262,11.0,1.0,80.0,79.0,1.0,0.0,0.9875
30.0,263,27.0,0.0,74.0,68.0,6.0,3.0,0.918918918918919
30.0,137,10.0,0.0,48.0,46.0,2.0,0.0,0.9583333333333334
30.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,13,19.0,0.0,35.0,18.0,17.0,5.0,0.5142857142857142
30.0,140,3.0,0.0,44.0,46.0,-2.0,0.0,1.0454545454545454
30.0,141,11.0,0.0,86.0,85.0,1.0,0.0,0.9883720930232558
30.0,142,27.0,0.0,66.0,43.0,23.0,9.0,0.6515151515151515
30.0,143,4.0,0.0,42.0,43.0,-1.0,0.0,1.0238095238095237
30.0,144,2.0,1.0,7.0,4.0,3.0,3.0,0.5714285714285714
30.0,148,3.0,0.0,8.0,3.0,5.0,3.0,0.375
30.0,151,3.0,0.0,24.0,23.0,1.0,5.0,0.9583333333333334
30.0,24,3.0,7.0,7.0,7.0,0.0,0.0,1.0
30.0,152,5.0,0.0,4.0,0.0,4.0,0.0,0.0
30.0,158,0.0,0.0,16.0,7.0,9.0,12.0,0.4375
30.0,161,3.0,10.0,38.0,42.0,-4.0,0.0,1.105263157894737
30.0,162,7.0,0.0,87.0,83.0,4.0,0.0,0.9540229885057471
30.0,163,11.0,5.0,22.0,15.0,7.0,0.0,0.6818181818181818
30.0,164,0.0,8.0,26.0,33.0,-7.0,0.0,1.2692307692307692
30.0,166,0.0,2.0,4.0,5.0,-1.0,0.0,1.25
30.0,41,2.0,0.0,12.0,4.0,8.0,6.0,0.3333333333333333
30.0,42,0.0,1.0,6.0,2.0,4.0,11.0,0.3333333333333333
30.0,43,0.0,5.0,23.0,15.0,8.0,8.0,0.6521739130434783
30.0,170,14.0,17.0,84.0,76.0,8.0,0.0,0.9047619047619048
30.0,45,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,48,11.0,5.0,98.0,109.0,-11.0,0.0,1.1122448979591837
30.0,50,0.0,7.0,27.0,31.0,-4.0,0.0,1.1481481481481481
30.0,186,12.0,37.0,155.0,143.0,12.0,0.0,0.9225806451612903
30.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,68,13.0,0.0,51.0,46.0,5.0,0.0,0.9019607843137255
30.0,74,5.0,0.0,21.0,12.0,9.0,10.0,0.5714285714285714
30.0,75,12.0,0.0,31.0,21.0,10.0,0.0,0.6774193548387096
30.0,79,8.0,0.0,42.0,36.0,6.0,0.0,0.8571428571428571
30.0,209,0.0,0.0,2.0,1.0,1.0,1.0,0.5
30.0,211,0.0,3.0,4.0,1.0,3.0,5.0,0.25
30.0,87,2.0,0.0,16.0,8.0,8.0,7.0,0.5
30.0,88,1.0,0.0,6.0,4.0,2.0,4.0,0.6666666666666666
30.0,90,1.0,0.0,39.0,39.0,0.0,0.0,1.0
30.0,224,3.0,0.0,14.0,11.0,3.0,1.0,0.7857142857142857
30.0,100,14.0,0.0,123.0,109.0,14.0,0.0,0.8861788617886179
30.0,229,7.0,9.0,49.0,44.0,5.0,0.0,0.8979591836734694
30.0,230,4.0,8.0,36.0,32.0,4.0,0.0,0.8888888888888888
30.0,231,19.0,0.0,42.0,23.0,19.0,5.0,0.5476190476190477
30.0,232,2.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,233,3.0,0.0,31.0,33.0,-2.0,5.0,1.064516129032258
30.0,234,6.0,0.0,42.0,37.0,5.0,5.0,0.8809523809523809
30.0,107,6.0,0.0,76.0,81.0,-5.0,0.0,1.0657894736842106
30.0,236,19.0,0.0,99.0,102.0,-3.0,0.0,1.0303030303030303
30.0,237,15.0,0.0,85.0,70.0,15.0,0.0,0.8235294117647058
30.0,238,12.0,8.0,51.0,43.0,8.0,0.0,0.8431372549019608
30.0,239,8.0,10.0,46.0,38.0,8.0,0.0,0.8260869565217391
30.0,113,0.0,2.0,30.0,32.0,-2.0,0.0,1.0666666666666667
30.0,114,4.0,3.0,11.0,7.0,4.0,2.0,0.6363636363636364
30.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,116,2.0,2.0,6.0,4.0,2.0,0.0,0.6666666666666666
30.0,244,3.0,0.0,5.0,1.0,4.0,2.0,0.2
30.0,246,0.0,2.0,14.0,8.0,6.0,6.0,0.5714285714285714
30.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,249,0.0,2.0,39.0,27.0,12.0,19.0,0.6923076923076923
30.0,125,2.0,0.0,7.0,4.0,3.0,1.0,0.5714285714285714
30.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,4,2.0,0.0,10.0,4.0,6.0,6.0,0.4
31.0,261,4.0,0.0,6.0,3.0,3.0,3.0,0.5
31.0,262,32.0,0.0,80.0,58.0,22.0,0.0,0.725
31.0,263,12.0,0.0,71.0,61.0,10.0,24.0,0.8591549295774648
31.0,137,18.0,0.0,54.0,44.0,10.0,0.0,0.8148148148148148
31.0,12,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31.0,13,3.0,0.0,18.0,22.0,-4.0,10.0,1.2222222222222223
31.0,140,20.0,0.0,71.0,51.0,20.0,1.0,0.7183098591549296
31.0,141,16.0,0.0,73.0,65.0,8.0,0.0,0.8904109589041096
31.0,142,25.0,0.0,74.0,60.0,14.0,14.0,0.8108108108108109
31.0,143,16.0,0.0,42.0,25.0,17.0,2.0,0.5952380952380952
31.0,144,1.0,0.0,2.0,2.0,0.0,0.0,1.0
31.0,148,5.0,0.0,19.0,17.0,2.0,0.0,0.8947368421052632
31.0,151,6.0,0.0,29.0,10.0,19.0,16.0,0.3448275862068966
31.0,24,5.0,1.0,10.0,4.0,6.0,4.0,0.4
31.0,152,3.0,1.0,7.0,0.0,7.0,9.0,0.0
31.0,158,4.0,0.0,14.0,10.0,4.0,0.0,0.7142857142857143
31.0,161,9.0,9.0,56.0,48.0,8.0,0.0,0.8571428571428571
31.0,162,17.0,0.0,96.0,85.0,11.0,0.0,0.8854166666666666
31.0,163,17.0,0.0,38.0,31.0,7.0,1.0,0.8157894736842105
31.0,164,4.0,8.0,37.0,33.0,4.0,0.0,0.8918918918918919
31.0,166,6.0,0.0,22.0,2.0,20.0,14.0,0.09090909090909091
31.0,41,6.0,0.0,22.0,9.0,13.0,9.0,0.4090909090909091
31.0,42,1.0,0.0,10.0,7.0,3.0,2.0,0.7
31.0,43,7.0,4.0,16.0,9.0,7.0,0.0,0.5625
31.0,170,19.0,0.0,101.0,93.0,8.0,0.0,0.9207920792079208
31.0,45,0.0,0.0,3.0,1.0,2.0,2.0,0.3333333333333333
31.0,48,8.0,0.0,90.0,91.0,-1.0,0.0,1.011111111111111
31.0,50,2.0,0.0,29.0,27.0,2.0,0.0,0.9310344827586207
31.0,186,12.0,16.0,176.0,164.0,12.0,0.0,0.9318181818181818
31.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,68,1.0,0.0,50.0,59.0,-9.0,0.0,1.18
31.0,74,8.0,0.0,20.0,16.0,4.0,0.0,0.8
31.0,75,14.0,0.0,36.0,23.0,13.0,11.0,0.6388888888888888
31.0,79,29.0,0.0,63.0,40.0,23.0,0.0,0.6349206349206349
31.0,209,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31.0,211,1.0,1.0,3.0,2.0,1.0,0.0,0.6666666666666666
31.0,87,3.0,2.0,12.0,9.0,3.0,0.0,0.75
31.0,88,0.0,1.0,10.0,3.0,7.0,8.0,0.3
31.0,90,16.0,0.0,56.0,34.0,22.0,6.0,0.6071428571428571
31.0,224,9.0,0.0,28.0,22.0,6.0,0.0,0.7857142857142857
31.0,100,15.0,0.0,135.0,129.0,6.0,0.0,0.9555555555555556
31.0,229,23.0,0.0,68.0,49.0,19.0,0.0,0.7205882352941176
31.0,230,5.0,0.0,32.0,27.0,5.0,0.0,0.84375
31.0,231,11.0,0.0,32.0,34.0,-2.0,6.0,1.0625
31.0,232,0.0,0.0,0.0,1.0,-1.0,1.0,0.0
31.0,233,1.0,0.0,34.0,28.0,6.0,7.0,0.8235294117647058
31.0,234,9.0,0.0,60.0,55.0,5.0,0.0,0.9166666666666666
31.0,107,15.0,0.0,82.0,72.0,10.0,0.0,0.8780487804878049
31.0,236,33.0,0.0,106.0,89.0,17.0,0.0,0.839622641509434
31.0,237,27.0,0.0,84.0,64.0,20.0,3.0,0.7619047619047619
31.0,238,27.0,0.0,72.0,45.0,27.0,10.0,0.625
31.0,239,23.0,0.0,60.0,43.0,17.0,0.0,0.7166666666666667
31.0,113,0.0,0.0,31.0,31.0,0.0,0.0,1.0
31.0,114,3.0,0.0,14.0,9.0,5.0,6.0,0.6428571428571429
31.0,243,2.0,0.0,2.0,0.0,2.0,0.0,0.0
31.0,116,0.0,0.0,6.0,5.0,1.0,3.0,0.8333333333333334
31.0,244,2.0,0.0,11.0,2.0,9.0,10.0,0.18181818181818182
31.0,246,5.0,0.0,25.0,20.0,5.0,0.0,0.8
31.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,249,4.0,1.0,30.0,26.0,4.0,0.0,0.8666666666666667
31.0,125,2.0,0.0,10.0,9.0,1.0,1.0,0.9
31.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,4,6.0,0.0,14.0,7.0,7.0,3.0,0.5
32.0,261,7.0,0.0,9.0,2.0,7.0,4.0,0.2222222222222222
32.0,262,16.0,0.0,56.0,60.0,-4.0,11.0,1.0714285714285714
32.0,263,20.0,0.0,69.0,58.0,11.0,0.0,0.8405797101449275
32.0,137,22.0,0.0,58.0,43.0,15.0,7.0,0.7413793103448276
32.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,13,6.0,0.0,41.0,25.0,16.0,13.0,0.6097560975609756
32.0,140,37.0,0.0,90.0,63.0,27.0,5.0,0.7
32.0,141,32.0,0.0,112.0,88.0,24.0,7.0,0.7857142857142857
32.0,142,20.0,0.0,79.0,65.0,14.0,18.0,0.8227848101265823
32.0,143,11.0,0.0,35.0,30.0,5.0,10.0,0.8571428571428571
32.0,144,3.0,0.0,12.0,7.0,5.0,3.0,0.5833333333333334
32.0,148,4.0,0.0,11.0,12.0,-1.0,0.0,1.0909090909090908
32.0,151,11.0,1.0,34.0,26.0,8.0,2.0,0.7647058823529411
32.0,24,3.0,0.0,15.0,7.0,8.0,10.0,0.4666666666666667
32.0,152,4.0,0.0,7.0,2.0,5.0,4.0,0.2857142857142857
32.0,158,3.0,0.0,24.0,16.0,8.0,9.0,0.6666666666666666
32.0,161,19.0,0.0,63.0,41.0,22.0,8.0,0.6507936507936508
32.0,162,20.0,0.0,90.0,83.0,7.0,0.0,0.9222222222222223
32.0,163,10.0,0.0,34.0,24.0,10.0,17.0,0.7058823529411765
32.0,164,13.0,6.0,47.0,37.0,10.0,0.0,0.7872340425531915
32.0,166,6.0,0.0,14.0,7.0,7.0,7.0,0.5
32.0,41,6.0,0.0,21.0,14.0,7.0,7.0,0.6666666666666666
32.0,42,4.0,0.0,14.0,10.0,4.0,1.0,0.7142857142857143
32.0,43,13.0,0.0,31.0,18.0,13.0,4.0,0.5806451612903226
32.0,170,46.0,0.0,118.0,77.0,41.0,12.0,0.652542372881356
32.0,45,1.0,1.0,3.0,0.0,3.0,2.0,0.0
32.0,48,31.0,0.0,95.0,71.0,24.0,0.0,0.7473684210526316
32.0,50,8.0,0.0,43.0,35.0,8.0,0.0,0.813953488372093
32.0,186,23.0,0.0,185.0,170.0,15.0,0.0,0.918918918918919
32.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,68,16.0,0.0,52.0,36.0,16.0,0.0,0.6923076923076923
32.0,74,16.0,0.0,25.0,11.0,14.0,5.0,0.44
32.0,75,12.0,0.0,35.0,24.0,11.0,10.0,0.6857142857142857
32.0,79,23.0,0.0,65.0,44.0,21.0,26.0,0.676923076923077
32.0,209,0.0,0.0,3.0,0.0,3.0,4.0,0.0
32.0,211,4.0,0.0,10.0,6.0,4.0,1.0,0.6
32.0,87,10.0,0.0,23.0,9.0,14.0,7.0,0.391304347826087
32.0,88,2.0,0.0,7.0,5.0,2.0,0.0,0.7142857142857143
32.0,90,15.0,0.0,38.0,28.0,10.0,9.0,0.7368421052631579
32.0,224,4.0,0.0,19.0,22.0,-3.0,1.0,1.1578947368421053
32.0,100,18.0,0.0,78.0,73.0,5.0,0.0,0.9358974358974359
32.0,229,19.0,0.0,67.0,59.0,8.0,9.0,0.8805970149253731
32.0,230,0.0,0.0,43.0,36.0,7.0,11.0,0.8372093023255814
32.0,231,11.0,0.0,30.0,23.0,7.0,7.0,0.7666666666666667
32.0,232,3.0,2.0,4.0,1.0,3.0,0.0,0.25
32.0,233,17.0,0.0,49.0,32.0,17.0,0.0,0.6530612244897959
32.0,234,20.0,0.0,57.0,44.0,13.0,0.0,0.7719298245614035
32.0,107,23.0,0.0,81.0,71.0,10.0,0.0,0.8765432098765432
32.0,236,56.0,0.0,146.0,93.0,53.0,26.0,0.636986301369863
32.0,237,32.0,0.0,122.0,80.0,42.0,36.0,0.6557377049180327
32.0,238,14.0,0.0,65.0,55.0,10.0,18.0,0.8461538461538461
32.0,239,17.0,0.0,83.0,62.0,21.0,24.0,0.7469879518072289
32.0,113,14.0,0.0,45.0,30.0,15.0,1.0,0.6666666666666666
32.0,114,3.0,0.0,12.0,7.0,5.0,5.0,0.5833333333333334
32.0,243,0.0,1.0,1.0,0.0,1.0,3.0,0.0
32.0,116,6.0,0.0,10.0,1.0,9.0,3.0,0.1
32.0,244,0.0,0.0,8.0,2.0,6.0,7.0,0.25
32.0,246,4.0,0.0,20.0,19.0,1.0,1.0,0.95
32.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,249,12.0,0.0,37.0,25.0,12.0,4.0,0.6756756756756757
32.0,125,3.0,0.0,7.0,4.0,3.0,1.0,0.5714285714285714
32.0,127,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,4,6.0,0.0,11.0,8.0,3.0,3.0,0.7272727272727273
33.0,261,2.0,2.0,6.0,4.0,2.0,5.0,0.6666666666666666
33.0,262,33.0,0.0,68.0,47.0,21.0,2.0,0.6911764705882353
33.0,263,17.0,0.0,88.0,50.0,38.0,39.0,0.5681818181818182
33.0,137,18.0,0.0,64.0,49.0,15.0,18.0,0.765625
33.0,12,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33.0,13,6.0,0.0,40.0,16.0,24.0,23.0,0.4
33.0,140,35.0,0.0,97.0,75.0,22.0,19.0,0.7731958762886598
33.0,141,20.0,0.0,110.0,77.0,33.0,44.0,0.7
33.0,142,19.0,0.0,68.0,62.0,6.0,6.0,0.9117647058823529
33.0,143,18.0,0.0,47.0,26.0,21.0,13.0,0.5531914893617021
33.0,144,5.0,0.0,10.0,6.0,4.0,2.0,0.6
33.0,148,0.0,0.0,12.0,9.0,3.0,7.0,0.75
33.0,151,11.0,0.0,38.0,27.0,11.0,11.0,0.7105263157894737
33.0,24,7.0,0.0,11.0,5.0,6.0,2.0,0.45454545454545453
33.0,152,5.0,0.0,6.0,3.0,3.0,2.0,0.5
33.0,158,5.0,0.0,14.0,10.0,4.0,1.0,0.7142857142857143
33.0,161,15.0,0.0,46.0,37.0,9.0,10.0,0.8043478260869565
33.0,162,23.0,0.0,77.0,71.0,6.0,0.0,0.922077922077922
33.0,163,8.0,0.0,37.0,24.0,13.0,13.0,0.6486486486486487
33.0,164,18.0,0.0,52.0,47.0,5.0,0.0,0.9038461538461539
33.0,166,4.0,0.0,12.0,6.0,6.0,7.0,0.5
33.0,41,10.0,0.0,26.0,12.0,14.0,10.0,0.46153846153846156
33.0,42,4.0,0.0,12.0,8.0,4.0,4.0,0.6666666666666666
33.0,43,3.0,5.0,16.0,17.0,-1.0,8.0,1.0625
33.0,170,36.0,0.0,123.0,97.0,26.0,33.0,0.7886178861788617
33.0,45,0.0,0.0,4.0,3.0,1.0,2.0,0.75
33.0,48,27.0,0.0,94.0,73.0,21.0,23.0,0.776595744680851
33.0,50,0.0,0.0,35.0,38.0,-3.0,4.0,1.0857142857142856
33.0,186,65.0,0.0,161.0,106.0,55.0,7.0,0.6583850931677019
33.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,68,19.0,0.0,47.0,36.0,11.0,8.0,0.7659574468085106
33.0,74,5.0,0.0,15.0,19.0,-4.0,5.0,1.2666666666666666
33.0,75,13.0,0.0,49.0,14.0,35.0,32.0,0.2857142857142857
33.0,79,24.0,0.0,65.0,39.0,26.0,22.0,0.6
33.0,209,1.0,1.0,1.0,0.0,1.0,0.0,0.0
33.0,211,4.0,1.0,9.0,6.0,3.0,3.0,0.6666666666666666
33.0,87,4.0,0.0,23.0,12.0,11.0,17.0,0.5217391304347826
33.0,88,4.0,0.0,10.0,4.0,6.0,3.0,0.4
33.0,90,12.0,0.0,36.0,32.0,4.0,5.0,0.8888888888888888
33.0,224,6.0,6.0,14.0,12.0,2.0,0.0,0.8571428571428571
33.0,100,27.0,0.0,103.0,73.0,30.0,18.0,0.7087378640776699
33.0,229,42.0,0.0,90.0,55.0,35.0,11.0,0.6111111111111112
33.0,230,5.0,0.0,49.0,44.0,5.0,0.0,0.8979591836734694
33.0,231,11.0,0.0,36.0,29.0,7.0,6.0,0.8055555555555556
33.0,232,2.0,0.0,3.0,3.0,0.0,1.0,1.0
33.0,233,17.0,0.0,69.0,37.0,32.0,31.0,0.5362318840579711
33.0,234,18.0,0.0,55.0,33.0,22.0,22.0,0.6
33.0,107,23.0,0.0,89.0,62.0,27.0,25.0,0.6966292134831461
33.0,236,50.0,0.0,176.0,90.0,86.0,88.0,0.5113636363636364
33.0,237,57.0,0.0,123.0,82.0,41.0,13.0,0.6666666666666666
33.0,238,28.0,0.0,88.0,59.0,29.0,13.0,0.6704545454545454
33.0,239,30.0,0.0,88.0,65.0,23.0,8.0,0.7386363636363636
33.0,113,21.0,0.0,49.0,31.0,18.0,9.0,0.6326530612244898
33.0,114,6.0,0.0,17.0,10.0,7.0,4.0,0.5882352941176471
33.0,243,1.0,0.0,2.0,1.0,1.0,0.0,0.5
33.0,116,5.0,0.0,10.0,3.0,7.0,7.0,0.3
33.0,244,4.0,0.0,5.0,1.0,4.0,0.0,0.2
